observation_id,quality_grade,captive,taxon_name,taxon_rank,taxon_id,observations_count,conservation_status,threatened,endemic,introduced,iconic_taxa,taxon_common_name,created_at,observed_on,time_observed_at,uri,user_login,user_name,user_created_at,user_site_id,user_observations_count,longitude,latitude,geoprivacy,country_name,state_name
197397488,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-23T14:35:50-03:00,2024-01-23,2024-01-23T14:27:55-03:00,https://www.inaturalist.org/observations/197397488,valeoita,Valeria Inés,2023-12-17T21:47:34+00:00,iNaturalist,5,-55.9006184712,-34.7863043744,NA,Uruguay,Canelones
197037514,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-19T00:45:27-03:00,2024-01-18,2024-01-18T23:49:00-03:00,https://www.inaturalist.org/observations/197037514,ferr_al,,2023-07-06T01:18:22+00:00,NaturalistaUY,726,-57.4476432055,-33.2574051656,NA,Uruguay,Soriano
196953314,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-17T21:38:08-03:00,2024-01-17,2024-01-17T18:07:11-03:00,https://www.inaturalist.org/observations/196953314,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.7817090452,-32.217426448,NA,Uruguay,Paysandú
196924860,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-17T14:07:29-03:00,2024-01-16,2024-01-16T23:39:00-03:00,https://www.inaturalist.org/observations/196924860,ferr_al,,2023-07-06T01:18:22+00:00,NaturalistaUY,726,-57.4566296116,-33.2514923897,NA,Uruguay,Soriano
196782297,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-15T17:29:35-03:00,2024-01-09,2024-01-09T16:52:28-03:00,https://www.inaturalist.org/observations/196782297,acastagna,Andrés Castagna,2021-09-30T19:52:19+00:00,NaturalistaUY,87,-56.2011730671,-34.8664604798,NA,Uruguay,Montevideo
196486513,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-13T03:16:07-03:00,2024-01-09,2024-01-09T01:00:22-03:00,https://www.inaturalist.org/observations/196486513,beln15,Ana Aguilar,2019-04-01T00:06:07+00:00,NaturalistaUY,169,-55.5536217615,-34.7890518454,NA,Uruguay,Canelones
196463409,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-12T20:52:18-03:00,2023-12-21,2023-12-21T20:28:58-03:00,https://www.inaturalist.org/observations/196463409,mirmeleon,,2018-04-18T22:10:31+00:00,NaturalistaUY,1496,-53.545819,-33.9752269722,NA,Uruguay,Rocha
196462276,needs_id,FALSE,Mantodea,order,48112,544965,NA,FALSE,FALSE,FALSE,Insecta,Mantises,2024-01-12T20:34:08-03:00,2023-12-31,2023-12-31T01:05:44-03:00,https://www.inaturalist.org/observations/196462276,mirmeleon,,2018-04-18T22:10:31+00:00,NaturalistaUY,1496,-53.536006,-33.979714,NA,Uruguay,Rocha
196318709,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2024-01-10T22:41:01-03:00,2024-01-08,2024-01-08T18:17:08-03:00,https://www.inaturalist.org/observations/196318709,nadiakacevas,Nadia Kacevas,2020-01-07T22:26:20+00:00,NaturalistaUY,88,-53.5454725,-33.9705678,NA,Uruguay,Rocha
196284783,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-10T13:39:29-03:00,2024-01-08,2024-01-08T23:33:21-03:00,https://www.inaturalist.org/observations/196284783,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-53.5428,-34.0423805,NA,Uruguay,Rocha
196242843,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-09T22:03:43-03:00,2024-01-08,2024-01-08T22:38:39-03:00,https://www.inaturalist.org/observations/196242843,astridnautas,,2020-04-12T00:14:51+00:00,ArgentiNat,2755,-57.3742267862,-34.2685024596,NA,Uruguay,Colonia
195878558,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-05T21:05:44-03:00,2024-01-05,2024-01-05T18:59:23-03:00,https://www.inaturalist.org/observations/195878558,gonrome,Gonzalo Romero,2022-05-30T01:48:59+00:00,NaturalistaUY,1569,-56.8986208364,-34.4594798685,NA,Uruguay,San José
195857637,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-05T16:13:17-03:00,2024-01-05,2024-01-05T14:12:00-03:00,https://www.inaturalist.org/observations/195857637,desertbrooks,Matt Brooks,2017-07-31T22:00:41+00:00,NA,2226,-56.5058033323,-34.7420332031,NA,Uruguay,San José
195492890,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-01T16:32:59-03:00,2024-01-01,2024-01-01T00:19:41-03:00,https://www.inaturalist.org/observations/195492890,mikcuparo,NA,2021-12-29T23:40:35+00:00,NaturalistaUY,1054,-55.7173035666,-34.7478508342,NA,Uruguay,Canelones
195482230,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-01T14:17:44-03:00,2023-12-31,2023-12-31T23:52:04-03:00,https://www.inaturalist.org/observations/195482230,ferr_al,,2023-07-06T01:18:22+00:00,NaturalistaUY,726,-57.4462970719,-33.262915527,NA,Uruguay,Soriano
195481381,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-01T14:09:12-03:00,2023-12-31,2023-12-31T22:38:00-03:00,https://www.inaturalist.org/observations/195481381,ferr_al,,2023-07-06T01:18:22+00:00,NaturalistaUY,726,-57.5021551,-33.3013193,NA,Uruguay,Soriano
195217502,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-29T20:55:05-03:00,2023-12-28,2023-12-28T06:26:43-03:00,https://www.inaturalist.org/observations/195217502,luciamoreira,Lucia Moreira Marrero,2021-11-21T03:08:48+00:00,NaturalistaUY,63,-56.990975516,-34.5639630376,NA,Uruguay,San José
194427127,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-20T09:56:05-03:00,2023-01-04,2023-01-04T19:51:00-03:00,https://www.inaturalist.org/observations/194427127,mikcuparo,NA,2021-12-29T23:40:35+00:00,NaturalistaUY,1054,-57.437229529,-33.2079758096,NA,Uruguay,Soriano
194060049,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-15T20:31:11-03:00,2023-12-15,2023-12-15T18:53:55-03:00,https://www.inaturalist.org/observations/194060049,gonrome,Gonzalo Romero,2022-05-30T01:48:59+00:00,NaturalistaUY,1569,-56.8984558806,-34.4592548427,NA,Uruguay,San José
193638759,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-10T18:18:23-03:00,2023-12-10,2023-12-10T12:04:41-03:00,https://www.inaturalist.org/observations/193638759,erica777,Eri D,2023-04-20T23:05:09+00:00,NaturalistaUY,30,-57.8131397814,-33.9411656584,NA,Uruguay,Colonia
193248041,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-06T19:38:33-03:00,2023-11-24,2023-11-24T13:59:02-03:00,https://www.inaturalist.org/observations/193248041,silvanamallo,Silvana,2023-05-15T18:06:16+00:00,NaturalistaUY,437,-55.7618124783,-34.7663297295,NA,Uruguay,Canelones
193128516,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-05T12:02:04-03:00,2023-11-26,2023-11-26T19:05:00-03:00,https://www.inaturalist.org/observations/193128516,alvarez78,NA,2023-05-16T18:17:57+00:00,NaturalistaUY,1218,-58.1012615111,-33.3161414767,NA,Uruguay,Soriano
192845869,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-12-02T16:26:57-03:00,2023-12-02,2023-12-02T15:24:00-03:00,https://www.inaturalist.org/observations/192845869,dicastelli,Dicastelli,2021-03-12T01:06:59+00:00,NaturalistaUY,872,-55.2767205611,-34.8571748568,NA,Uruguay,Maldonado
192840536,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-12-02T15:26:14-03:00,2023-11-29,2023-11-29T18:37:37-03:00,https://www.inaturalist.org/observations/192840536,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.9294190258,-31.1223999869,NA,Uruguay,Rivera
188899443,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-10-25T11:47:39-03:00,2016-03-03,2016-03-03T12:41:00-03:00,https://www.inaturalist.org/observations/188899443,rochanaturaleza,Martin Abreu,2019-11-13T10:21:47+00:00,NaturalistaUY,3965,-53.8448540788,-34.3590739515,NA,Uruguay,Rocha
188899313,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-10-25T11:45:47-03:00,2014-03-28,2014-03-28T10:09:00-03:00,https://www.inaturalist.org/observations/188899313,rochanaturaleza,Martin Abreu,2019-11-13T10:21:47+00:00,NaturalistaUY,3965,-57.5276781047,-30.9511310159,NA,Uruguay,Salto
173607145,needs_id,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-07-18T12:31:59-03:00,2018-11-20,2018-11-20T13:03:44-03:00,https://www.inaturalist.org/observations/173607145,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.16023954,-34.9051911196,NA,Uruguay,Montevideo
173534650,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-07-18T00:14:14-03:00,2021-12-07,2021-12-07T00:12:00-03:00,https://www.inaturalist.org/observations/173534650,gusper,Gustavo Casás,2018-05-09T23:58:55+00:00,NaturalistaUY,235,-56.217481722,-34.0953908904,NA,Uruguay,Florida
173533670,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2023-07-18T00:05:51-03:00,2022-03-29,2022-03-29T00:00:00-03:00,https://www.inaturalist.org/observations/173533670,gusper,Gustavo Casás,2018-05-09T23:58:55+00:00,NaturalistaUY,235,-54.3041554458,-32.4765930961,NA,Uruguay,Cerro Largo
171203888,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2023-07-05T10:55:00-03:00,2020-02-19,2020-02-19T21:28:20-03:00,https://www.inaturalist.org/observations/171203888,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.636842601,-30.4177303557,NA,Uruguay,Artigas
169270723,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-06-24T19:21:37-03:00,2023-05-12,2023-05-12T17:03:03-03:00,https://www.inaturalist.org/observations/169270723,elena_26,Elena Ferreira,2022-03-20T03:44:45+00:00,NaturalistaUY,1904,-55.1360529722,-34.8524299722,NA,Uruguay,Maldonado
165984283,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-06-06T20:15:33-03:00,2021-03-15,2021-03-15T08:52:24-03:00,https://www.inaturalist.org/observations/165984283,silvanamallo,Silvana,2023-05-15T18:06:16+00:00,NaturalistaUY,437,-55.7666969167,-34.7483901944,NA,Uruguay,Canelones
165835521,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-06-05T23:38:33-03:00,2021-12-04,2021-12-04T01:43:00-03:00,https://www.inaturalist.org/observations/165835521,lautaro_fuentes,Lautaro Fuentes,2023-05-20T16:38:45+00:00,NaturalistaUY,812,-56.3382480163,-34.7906850462,NA,Uruguay,Montevideo
164439250,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-05-29T12:43:23-03:00,2023-05-28,2023-05-28T10:35:18-03:00,https://www.inaturalist.org/observations/164439250,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-56.206331,-34.859127,NA,Uruguay,Montevideo
163420889,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-05-23T23:22:57-03:00,2022-03-08,2022-03-08T12:55:16-03:00,https://www.inaturalist.org/observations/163420889,silvanamallo,Silvana,2023-05-15T18:06:16+00:00,NaturalistaUY,437,-55.7603211701,-34.7644926301,NA,Uruguay,Canelones
162229929,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-05-17T22:18:17-03:00,2023-04-03,2023-04-03T15:36:04-03:00,https://www.inaturalist.org/observations/162229929,dicastelli,Dicastelli,2021-03-12T01:06:59+00:00,NaturalistaUY,872,-56.2005481124,-34.8580747715,NA,Uruguay,Montevideo
162080226,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-05-17T00:02:04-03:00,2021-12-25,2021-12-25T00:14:00-03:00,https://www.inaturalist.org/observations/162080226,alvarez78,NA,2023-05-16T18:17:57+00:00,NaturalistaUY,1218,-58.0304532345,-33.24449494,NA,Uruguay,Soriano
157186598,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-04-28T13:36:32-03:00,2023-04-28,2023-04-28T12:59:14-03:00,https://www.inaturalist.org/observations/157186598,victoria_morales,Victoria Morales,2023-03-27T23:27:16+00:00,NaturalistaUY,194,-56.1172945,-34.8819383333,NA,Uruguay,Montevideo
156351672,research,FALSE,Musoniella argentina,species,750686,8,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-04-23T22:48:27-03:00,2023-04-23,2023-04-23T22:43:22-03:00,https://www.inaturalist.org/observations/156351672,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-58.0642149722,-32.291699,NA,Uruguay,Paysandú
155319450,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-04-17T10:29:16-03:00,2018-01-28,2018-01-28T15:35:36-03:00,https://www.inaturalist.org/observations/155319450,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.0506682843,-34.6151048852,NA,Uruguay,Canelones
154706050,needs_id,FALSE,Brunneria,genus,173262,1781,NA,FALSE,FALSE,FALSE,Insecta,Brunner's Stick Mantises,2023-04-13T12:22:02-03:00,2023-04-10,2023-04-10T10:00:03-03:00,https://www.inaturalist.org/observations/154706050,leyla11,Leyla Cuello,2020-03-20T23:21:11+00:00,NaturalistaUY,353,-54.4628890604,-32.9051446349,NA,Uruguay,Treinta y Tres
154553493,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-04-12T09:13:32-03:00,2023-04-11,2023-04-11T19:28:49-03:00,https://www.inaturalist.org/observations/154553493,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-55.8314872161,-34.7751984606,NA,Uruguay,Canelones
153684014,research,FALSE,Eumusonia livida,species,750671,3,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-04-06T10:48:46-03:00,2023-04-01,2023-04-01T07:39:35-03:00,https://www.inaturalist.org/observations/153684014,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-55.311994092,-34.5361838289,NA,Uruguay,Lavalleja
153581501,needs_id,FALSE,Eumusonia livida,species,750671,3,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-04-05T13:40:48-03:00,2023-04-05,2023-04-05T13:38:53-03:00,https://www.inaturalist.org/observations/153581501,daniel_hp,daniel hernández,2019-12-19T12:38:25+00:00,NaturalistaUY,2856,-55.2696054,-34.2824722,NA,Uruguay,Lavalleja
153253732,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-04-02T20:15:32-03:00,2023-01-15,2023-01-15T14:20:00-03:00,https://www.inaturalist.org/observations/153253732,julieta_lu,Julieta López Wikman,2023-04-02T13:37:09+00:00,NaturalistaUY,412,-55.8922479674,-34.7854986746,NA,Uruguay,Canelones
153185398,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-04-02T12:17:27-03:00,2023-04-02,2023-04-02T12:10:22-03:00,https://www.inaturalist.org/observations/153185398,frankowietcz,Franco Toso,2022-10-27T16:21:02+00:00,NaturalistaUY,438,-56.0524610057,-34.7147222644,NA,Uruguay,Canelones
152760123,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-03-29T17:00:33-03:00,2023-03-29,2023-03-29T16:28:37-03:00,https://www.inaturalist.org/observations/152760123,santiagomailhos,Santiago Mailhos,2019-02-09T21:39:40+00:00,NaturalistaUY,13462,-58.0388138333,-32.5292583333,NA,Uruguay,Río Negro
152149054,needs_id,FALSE,Vatinae,subfamily,509376,16378,NA,FALSE,FALSE,FALSE,Insecta,Unicorn Mantises,2023-03-24T13:51:32-03:00,2020-12-12,2020-12-12T14:54:00-03:00,https://www.inaturalist.org/observations/152149054,emersonar,Gabriel Brachetti,2023-02-12T23:38:48+00:00,ArgentiNat,962,-56.3628409,-34.7611766,NA,Uruguay,San José
150536050,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2023-03-07T22:14:49-03:00,2023-03-07,2023-03-07T22:05:35-03:00,https://www.inaturalist.org/observations/150536050,tianal,Tiana Leivas,2020-01-04T01:25:59+00:00,NaturalistaUY,690,-58.0369416667,-33.2511533333,NA,Uruguay,Soriano
150001367,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2023-03-01T17:03:27-03:00,2023-02-28,2023-02-28T09:08:00-03:00,https://www.inaturalist.org/observations/150001367,sgomez-barboza,Sebastián Gómez Barboza Silveira,2022-01-01T15:30:00+00:00,NaturalistaUY,1450,-58.094473476,-32.3565779054,NA,Uruguay,Paysandú
149830413,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-02-27T13:21:48-03:00,2023-02-27,2023-02-27T13:20:29-03:00,https://www.inaturalist.org/observations/149830413,chechunor,NA,2022-01-08T12:29:50+00:00,iNaturalist,12,-55.9957580566,-34.8433265686,NA,Uruguay,Canelones
149235639,needs_id,FALSE,Vatinae,subfamily,509376,16378,NA,FALSE,FALSE,FALSE,Insecta,Unicorn Mantises,2023-02-20T12:20:36-03:00,2023-02-20,2023-02-20T12:17:25-03:00,https://www.inaturalist.org/observations/149235639,pablo_gfs,Pablo G. Fernández,2019-01-07T13:01:28+00:00,NaturalistaUY,1557,-56.1973227,-34.8492412,NA,Uruguay,Montevideo
148716451,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-02-13T18:28:40-03:00,2023-02-13,2023-02-13T18:05:45-03:00,https://www.inaturalist.org/observations/148716451,ignacioberro,Ignacio Berro,2020-05-14T00:40:07+00:00,NA,526,-55.3043349087,-34.8262782363,NA,Uruguay,Maldonado
148688484,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-02-13T10:20:42-03:00,2023-01-09,2023-01-09T12:05:56-03:00,https://www.inaturalist.org/observations/148688484,danielamartinezz,Daniela Martínez,2019-08-17T22:29:59+00:00,NaturalistaUY,106,-55.2581955492,-34.900828764,NA,Uruguay,Maldonado
148446205,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-02-10T10:29:34-03:00,2023-02-10,2023-02-10T10:19:44-03:00,https://www.inaturalist.org/observations/148446205,miguellatronico,,2018-11-05T22:23:18+00:00,iNaturalist,130,-56.3961116597,-34.523963993,NA,Uruguay,Canelones
148282495,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-02-07T20:12:35-03:00,2023-02-07,2023-02-07T18:39:30-03:00,https://www.inaturalist.org/observations/148282495,colito8,Giovana Antunez,2019-05-25T20:02:52+00:00,NaturalistaUY,194,-55.7141583333,-34.7650666667,NA,Uruguay,Canelones
148230491,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-02-07T02:05:02-03:00,2023-02-06,2023-02-06T20:13:22-03:00,https://www.inaturalist.org/observations/148230491,frankowietcz,Franco Toso,2022-10-27T16:21:02+00:00,NaturalistaUY,438,-56.0524288192,-34.7148038409,NA,Uruguay,Canelones
147903277,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-02-02T16:09:17-03:00,2023-02-02,2023-02-02T15:54:39-03:00,https://www.inaturalist.org/observations/147903277,sabrinaromero,Sabrina Romero,2020-05-22T23:37:28+00:00,NaturalistaUY,104,-55.9754351671,-34.8461244775,NA,Uruguay,Canelones
147887785,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-02-02T10:54:07-03:00,2023-01-31,2023-01-31T20:02:23-03:00,https://www.inaturalist.org/observations/147887785,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.5060909722,-32.8306749722,NA,Uruguay,Durazno
147869456,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-02-02T01:07:42-03:00,2022-12-16,2022-12-16T10:11:37-03:00,https://www.inaturalist.org/observations/147869456,vanesssa_v,Vanessa Vigo Bello,2021-03-16T09:15:30+00:00,NaturalistaUY,309,-55.29655075,-34.8527145278,NA,Uruguay,Maldonado
147844285,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-02-01T16:46:09-03:00,2023-02-01,2023-02-01T16:45:21-03:00,https://www.inaturalist.org/observations/147844285,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-55.1036585694,-33.2944366472,NA,Uruguay,Treinta y Tres
147800553,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-31T22:38:36-03:00,2023-01-29,2023-01-29T02:12:00-03:00,https://www.inaturalist.org/observations/147800553,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-54.1678467512,-32.3789419076,NA,Uruguay,Cerro Largo
147585320,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-29T00:50:55-03:00,2023-01-23,2023-01-23T18:16:32-03:00,https://www.inaturalist.org/observations/147585320,pablo_gfs,Pablo G. Fernández,2019-01-07T13:01:28+00:00,NaturalistaUY,1557,-56.5751506497,-33.81747413,NA,Uruguay,Flores
147581166,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-28T23:32:17-03:00,2023-01-28,2023-01-28T23:26:20-03:00,https://www.inaturalist.org/observations/147581166,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.5061499722,-32.830761,NA,Uruguay,Durazno
147576495,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-01-28T22:25:24-03:00,2023-01-28,2023-01-28T22:19:02-03:00,https://www.inaturalist.org/observations/147576495,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.512076,-32.804586,NA,Uruguay,Tacuarembó
147502044,needs_id,FALSE,Schizomantodea,infraorder,1097013,515640,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-28T00:08:12-03:00,2023-01-27,2023-01-27T08:31:12-03:00,https://www.inaturalist.org/observations/147502044,pablo_gfs,Pablo G. Fernández,2019-01-07T13:01:28+00:00,NaturalistaUY,1557,-56.5742522478,-33.7332576511,NA,Uruguay,Flores
147295249,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-24T20:26:01-03:00,2023-01-24,2023-01-24T20:21:31-03:00,https://www.inaturalist.org/observations/147295249,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.529653,-32.8078199722,NA,Uruguay,Tacuarembó
147236613,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-23T23:26:06-03:00,2023-01-11,2023-01-11T23:14:00-03:00,https://www.inaturalist.org/observations/147236613,mattzarrr,Matías Zarucki,2020-02-20T16:47:10+00:00,NaturalistaUY,2689,-54.1977577262,-34.6552891694,NA,Uruguay,Rocha
147225963,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-23T20:21:47-03:00,2023-01-23,2023-01-23T19:58:45-03:00,https://www.inaturalist.org/observations/147225963,ombu,Buchelt,2022-06-01T22:19:01+00:00,NaturalistaUY,40,-55.6565441564,-34.7659859994,NA,Uruguay,Canelones
147077061,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2023-01-21T23:37:47-03:00,2023-01-20,2023-01-20T20:27:00-03:00,https://www.inaturalist.org/observations/147077061,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-54.1678467512,-32.3789419076,NA,Uruguay,Cerro Largo
147076940,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-21T23:35:03-03:00,2023-01-21,2023-01-21T23:32:30-03:00,https://www.inaturalist.org/observations/147076940,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.506163,-32.830741,NA,Uruguay,Durazno
